"screenName" "isTroll" "created" "text" "isRetweet" "favoriteCount" "retweetCount" "name" "protected" "listedCount" "followersCount" "location" "favoritesCount" "friendsCount" "verified" "description"
"espn21" "natscentral" NA 1445420909 "@CBJinDC @DC4Hope @HitchensSKINS espn is the worst to me. I'd take these guys over the espn crew any day." FALSE 0 0 "Greg Haraguchi" FALSE 10 229 "Las Vegas, NV" 1235 994 FALSE "I've been a Montreal Expos/Washington Nationals fan since 1980. My opinions are based upon years of playing and coaching experience. I tell it like it is."
"espn22" "NoRemorseSports" NA 1358997964 "Injuries might force Jets to activate tight end Austin Seferian-Jenkins #nfl https://t.co/sutvfA8knv" FALSE 0 0 "Nate Doughty" FALSE 71 11624 "Los Angeles, CA" 3332 12118 FALSE "#NoRemorseSports is a sports based podcast that airs every Wednesday. #NoRemorse is not only a podcast, but a lifestyle. No holds barred mixed with humor."
"espn23" "ESPNChiCubs" NA 1264628575 "Talking Cubs on ESPN 1000 at 7 CT then will be outside Wrigley on Baseball Tonight's Facebook page. Live !" FALSE 11 1 "Jesse Rogers" FALSE 2369 90658 "Chicago, IL" 17 271 FALSE "Jesse Rogers covers the Chicago Cubs for ESPN 1000 and https://t.co/O7TMvOln1T."
"espn24" "coachmde" NA 1347101182 "RT @ESPNCFB: Tonight Boston College is honoring the memory of Welles Crowther.

See his story here: https://t.co/JzpbLUuImU" TRUE 0 159 "coachmde" FALSE 29 94 "Kansas" 2020 104 FALSE "Football,  Hudl, Coaching, Livin' the dream!"
"espn25" "dezhorne" NA 1285564582 "RT @espn: \"Float like a butterfly, sting like AB.\" @AntonioBrown's cleats for this Sunday pay tribute to none other than the great Muhammad‚Ä¶" TRUE 0 625 "Dez Horne" FALSE 10 1073 "Troy, NC-Maryville, TN." 27748 494 FALSE "Be Legendary!"
"espn26" "roadtriptime" NA 1261156000 "RT @espnW: The @NWHL's Harrison Browne becomes the first openly transgender player in American professional team sports. https://t.co/cUFEc‚Ä¶" TRUE 0 49 "Road Trip Time" FALSE 0 31 "" 1257 167 FALSE "I (heart) road trips."
"espn27" "Salthawk3" NA 1440285978 "RT @ncsa: 7-on-7 has become necessary tool in recruiting https://t.co/8zOMKkyBFU #Football #7ON7" TRUE 0 2 "Matt Cole" FALSE 8 50 "Hutchinson, KS" 10997 52 FALSE ""
"espn28" "jklingman13" NA 1450705338 "ESPN Radio announcers giving no credit to Indians' pitching for Big Papi's \"weak outs\". Typical respect. #nolove" FALSE 0 0 "Jeff Klingman" FALSE 3 49 "Rocky River, OH" 337 303 FALSE ""
"espn29" "SportsCenter_01" NA 1475884375 "BREAKING: Georgia Vs. South Carolina game moved to Starkville, Mississippi due to Hurricane Matthew.
https://t.co/zqsEIHSbKA" FALSE 0 0 "SportsCenter" FALSE 0 1 "" 0 100 FALSE ""
"espn30" "deontae_sims" NA 1421693852 "RT @ESPNCFB: Tonight Boston College is honoring the memory of Welles Crowther.

See his story here: https://t.co/JzpbLUuImU" TRUE 0 159 "Deontae Sims" FALSE 96 533 "Milwaukee, WI" 61242 1478 FALSE ""
"espn31" "SportsNation_CA" FALSE 1412223365 "49ers' Chip Kelly: Not naming 'any starters' yet for Buffalo game https://t.co/dbqB4aPyhs
via @ESPN App https://t.co/tG4G5m78Tj" FALSE 1 0 "Jay-Ticker" FALSE 19 64 "Los Angeles, CA" 43 128 FALSE "California's Very Own Home For Sports Entertainment"
"espn32" "PTobeyPSVarsity" NA 1281365936 "RT @ESPNCFB: Tonight Boston College is honoring the memory of Welles Crowther.

See his story here: https://t.co/JzpbLUuImU" TRUE 0 159 "Pete Tobey" FALSE 33 2759 "Glens Falls, NY" 4087 304 FALSE "Dad times 3. Husband. Son. H.S. football, wrestling and softball beat writer for The Post-Star in Glens Falls, NY. Guitar snob. Eagles fan. SUNY Plattsburgh."
"espn33" "dee_squared514" NA 1464752231 "Here's to hoping that women's sports  and athletes keep growing and finally get the recognition they deserve Ì†ΩÌπåÌ†ºÌøªÌ†ΩÌπåÌ†ºÌøª https://t.co/jBCixr6fzC" FALSE 1 1 "Danielle" FALSE 0 48 "" 409 218 FALSE ""
"espn34" "harradox" NA 1245720955 "Jazz's Hayward suffers broken finger in practice https://t.co/VkkHXY1yE7 Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"espn35" "harradox" NA 1245720955 "Carmelo Anthony 'happy' for Jeremy Lin, 'face of the franchise' for Nets https://t.co/izhuODD9BJ Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"espn36" "harradox" NA 1245720955 "Colts GM: Luck deal alters ability to build defense https://t.co/EWX4M6gRHC Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"espn37" "harradox" NA 1245720955 "Source: Beckham fined $24K for taunting Rhodes https://t.co/SGfmeCcccu Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"espn38" "DissidentBiker" NA 1370015968 "hey @espn when people tune into the game they want to WATCH THE GAME

TALK ABOUT THE GAME" FALSE 1 0 "Dissident Biker" FALSE 26 883 "The Centennial State" 1035 148 FALSE "Never complain, never explain"
"espn39" "lifeofanomad" NA 1290018896 "Packers' Cook finds chicken head in wing order https://t.co/cs5el7II5N" FALSE 0 0 "Jason Christopher" FALSE 85 337 "Lorain, OH" 1 146 FALSE "Just a sports loving, tech obsessed guy that shares everything and anything. Come join the ride! #lifeofanomad

not all those who wander are lost..."
"espn40" "harradox" NA 1245720955 "Liriano hit on neck by liner, taken to hospital https://t.co/0sPD6XG2Q0 Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"espn41" "harradox" NA 1245720955 "Packers' Cook finds chicken head in wing order https://t.co/o5FjiKOlXW Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"espn42" "harradox" NA 1245720955 "Lynx take aim at history, fourth WNBA title https://t.co/oauoZosR0x Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"espn43" "harradox" NA 1245720955 "How to appreciate the Cubs' defense from your couch https://t.co/eYcDyhlX9P Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"espn44" "harradox" NA 1245720955 "The secret to Max Scherzer's success? Think like an 8-year-old https://t.co/PP5xoSyNoq Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"espn45" "MikeGibert" NA 1367151572 "Packers' Cook finds chicken head in wing order https://t.co/1wmPsQgb6q" FALSE 0 0 "Mike Gibert" FALSE 22 60 "Belleair Shores, United States" 4 75 FALSE "Discipline is the bridge between goals and accomplishments. #Runner #GoFurther"
"espn46" "calebbrown35" NA 1384710710 "RT @espn: Off an emotional high, Deshaun Watson's No. 3 Tigers look to keep it rolling.

Clemson-BC begins now on ESPN/here: https://t.co/P‚Ä¶" TRUE 0 48 "Caleb Brown" FALSE 2 455 "" 7618 296 FALSE "Landstown 16' ODU 20' | 757"
"espn47" "dondreak" TRUE 1210364145 "@espn It has to be tough taking it from us fans about how bad your \"Experts\" are @ picking winning teams. Texas vs Boston is a long-shot now" FALSE 0 0 "Cell Phone Superman" FALSE 12 902 "G√∂d√∂ll≈ë Hungary" 1866 2496 FALSE "I'm the Cell Phone Super Man. Use your phone to call for help, then help out, not by getting famous video taping while someone dies. USA 4 Life"
"espn48" "SMU_Football" NA 1307462112 "RT @American_FB: Time for kickoff!

@TulsaFootball vs @SMU_Football 

Ì†ΩÌ≥∫ ESPN2
Ì†ΩÌ≤ª https://t.co/TGIGsg7zoQ
Ì†ΩÌ≥ä https://t.co/11KVQk4RMx" TRUE 0 1 "#PonyUpTempo" FALSE 212 14568 "Dallas, Texas" 1680 728 TRUE "Official Twitter Account of SMU Football. Insta: @smufb Snapchat: SMU_FB #PonyUpTempo #TexasTough @coachchadmorris @SMU_FBVideo @SMU_HorsePower"
"espn49" "tone230" NA 1313435725 "RT @espn: \"Float like a butterfly, sting like AB.\" @AntonioBrown's cleats for this Sunday pay tribute to none other than the great Muhammad‚Ä¶" TRUE 0 625 "tzuni" FALSE 0 302 "" 1361 314 FALSE ""
"espn50" "meeesha77" NA 1334432562 "RT @SportsCenter: There‚Äôs something about these Chicago Cubs. https://t.co/tjmrRJOwj4" TRUE 0 374 "Meeesha" FALSE 4 43 "St. Petersburg Florida" 259 258 FALSE "Luv my hometown baseball and hockey teams!!  Nascar....n my dog.lol"
"espn51" "jay_hey_kid" NA 1294869609 "RT @espn: \"Float like a butterfly, sting like AB.\" @AntonioBrown's cleats for this Sunday pay tribute to none other than the great Muhammad‚Ä¶" TRUE 0 625 "Jason Davis ‚öæÔ∏è" FALSE 12 752 "Stone Mountain, GA" 9293 806 FALSE "Electrify the enemy like Hedwig till he petrified; any petty Peter Petigrew could get the pesticide. #MorehouseBaseball #Morehouse18 #LongLiveSwain"
"espn52" "___JPE23" NA 1308193160 "RT @ESPNCFB: Tonight Boston College is honoring the memory of Welles Crowther.

See his story here: https://t.co/JzpbLUuImU" TRUE 0 159 "Tay" FALSE 102 10681 "Georgia, USA" 144232 9497 FALSE "#RollTide Ì†ºÌµ∞Ô∏èÌ†ΩÌ∞ò| CS3 | Cocoa Ì†ΩÌ≤ïÌ†ΩÌ≤çÌ†ΩÌ±ë"
"espn53" "Tacklessdata" NA 1403162520 "@lukelagattuta @espn @AntonioBrown Brown has been fined for his cleats before...Everyone will get fined if its worn during game." FALSE 0 0 "James‚Ñ¢" FALSE 19 1923 "Elk Grove Village, IL" 26050 4451 FALSE "INTJ - Geaux Tigers - RIP MIKE VI -     Go Cubs"
"espn54" "Ferniany" NA 1343090741 "I'm a surgeon on ESPN commercial out in 6-8 weeks.  Please check it out.  Thanks.  J. Mike https://t.co/uylQsqORSt" FALSE 0 0 "J. Michael Ferniany" FALSE 3 10 "Los Angeles, CA" 0 7 FALSE "Actor/Director/Writer. My latest gig: in Gwen Stephani video live at the 2016 Grammys!"
"espn55" "TicWhite" NA 1325729982 "RT @CowboyWrestling: Here's @JohnSmithOKST showing @espn's @ahmadsangle a thing or two about wrestling! See the clip on @ESPNU tomorrow dur‚Ä¶" TRUE 0 73 "Chris" FALSE 4 236 "Southern Oklahoma" 12372 133 FALSE "MMA, outdoors, spending time with family and friends!! Trying to be the best daddy and husband I can be."
"espn56" "tepposdad" NA 1317746786 "@mlombardifoxtv @espn good idea blame your QB" FALSE 0 0 "Tepposdad" FALSE 0 5 "" 992 143 FALSE ""
"espn57" "huytap12" NA 1470298646 "ESPN First Take 10-7-16 Dwyane Wade LeBron James Can't Surpass MJ: https://t.co/InkeqYmbwG via @YouTube" FALSE 0 0 "nguy·ªÖn huy t·∫≠p" FALSE 0 2 "" 0 25 FALSE ""
"espn58" "ESPNCFB" NA 1247683815 "Tonight Boston College is honoring the memory of Welles Crowther.

See his story here: https://t.co/JzpbLUuImU" FALSE 301 159 "ESPN CollegeFootball" FALSE 6811 1645680 "" 163 875 TRUE "ESPN's official home for College Football. https://t.co/BUPtV51hEE https://t.co/1K4mGO66IN"
"espn59" "NickCoCoFree" NA 1245560163 "RT @RyanDRieger: @AaronBoone_ESPN @christops300 @NickCoCoFree Nick, Mr. Boone, would send your puss to the moon!" TRUE 0 1 "Nick Crawford" FALSE 11 426 "" 8470 341 FALSE "Viva."
"espn60" "LanceTheOmega" NA 1445429867 "@HeFromLA @BDSTRIKE @espn @ESPNFantasy salute" FALSE 0 0 "„Ö§„Ö§„Ö§„Ö§ ‚Äè„Ö§„Ö§ ‚Äè„Ö§„Ö§„Ö§„Ö§ ‚Äè„Ö§„Ö§ ‚Äè" FALSE 65 1768 "Miami" 1444 872 FALSE "Might followback might not though #Doghive OG"
"espn61" "AschoenPERT" NA 1263774096 "https://t.co/5iIg6WwRyz This is a very interesting story on how a batflip can be such an offense in the US, but celebrated elsewhere." FALSE 0 0 "Austin Schoen" FALSE 11 194 "Brown Deer, WI" 110 1613 FALSE "A recent Masters graduate in healthcare informatics, lover of food & 90s nostalgia, a diehard sports fan, purveyor of random knowledge, nice guy with soft hair."
"espn62" "CAMPrincipal" NA 1437626895 "Can't be in Sullivan? Listen to Raider Football on 94.3 FM @BrianHanley23 and @ESPN_Aric I050 AM. #IAGDTBAR #RaiderStrong" FALSE 0 0 "CAMPrincipal Brown" FALSE 9 569 "" 2173 695 FALSE "News and Information -- including schedule changes -- for academics and activities for Raider Nation, better known as Central A&M High School!"
"espn63" "WishFeeder" NA 1270567178 "Avery Bradley: 'I want people to see me as a two-way player' https://t.co/rVzw8qmQgB #ESPN #NBA" FALSE 0 0 "The Wisher" FALSE 145 554 "" 0 10 FALSE "Feed of important things to me. made by @iFortyEight :D"
"espn64" "Insider_Sports" NA 1326762431 "Avery Bradley: 'I want people to see me as a two-way player' https://t.co/n04hdmPwYW" FALSE 0 0 "Insider_Sports" FALSE 109 1820 "" 0 470 FALSE "Your source for all your daily sports news."
"espn65" "WishFeeder" NA 1270567178 "Carmelo Anthony 'happy' for Jeremy Lin, 'face of the franchise' for Nets https://t.co/gnS2FOq8Iq #ESPN #NBA" FALSE 0 0 "The Wisher" FALSE 145 554 "" 0 10 FALSE "Feed of important things to me. made by @iFortyEight :D"
"espn66" "BestNBAbabe" NA 1413472410 "Avery Bradley: 'I want people to see me as a two-way player' https://t.co/2v3WFWeybg #NBA https://t.co/q6ipD4ddik" FALSE 0 0 "Nicole Johnson" FALSE 67 6135 "East Coast" 0 3764 FALSE "NBA is my passion. Follow my awesome sistas @WhazzupCAVS & @LakersGrrrrl ;)"
"espn67" "JSpruel10" NA 1306531340 "It was @espn's 6,000th article written this week about OBJ since the Vikings game on Monday: https://t.co/06uPvNAZDx" FALSE 0 0 "FOREVER21" FALSE 5 742 "New Orleans, LA" 4132 444 FALSE "popeye's, pizza, & photographs"
"espn68" "JNegronBK" NA 1240794838 "Isn't this how criminals are discussed?

\"As a repeat offender, he received the maximum fine for the offense.\"

#NFL
https://t.co/98E0r5zlAB" FALSE 0 0 "Justin Negr√≥n" FALSE 44 527 "Tokyo" 22422 363 FALSE "Wake up in Tokyo. Go to sleep in NYC. Lots of music between."
"espn69" "Sut_ESPN" NA 1300727292 "RT @KCubsfan91: @CarrieMuskat @Sut_ESPN things are good if Eddie is in the house" TRUE 0 1 "Rick Sutcliffe" FALSE 463 21295 "" 33 328 TRUE "Former Major League pitcher and current ESPN baseball analyst."
"espn70" "newsnowforever2" NA 1463574854 "Cristiano Ronaldo nets four goals as Portugal cruise; France, Belgium win ‚Äì ESPN FC https://t.co/9BZGMKe8FU" FALSE 0 0 "News Now Forever" FALSE 30 278 "United States" 0 496 FALSE "The Latest News in One Place . You can get news from your favorites sources about celebrities , entertainers , Athletes , Education , Finance , Etc."
"espn71" "aceboonkoonBSM" NA 1353808963 "RT @Sergeveli13: ESPN Presents 30 for 30: Nah Nigga, Run It Back http://t.co/GO5GYPVTyP" TRUE 0 729 "Ace Capo" FALSE 0 366 "Columbia, SC" 5648 291 FALSE "Runnin thru yo puss with my pole"
"espn72" "CorDog4ISU" NA 1297909450 "The Browns would beat Ohio State by at least 2 touchdowns. https://t.co/w2mloUUw5j" FALSE 0 0 "Cory Boeckman" FALSE 18 1125 "Iowa State University" 33280 2369 FALSE "Don't count the days; Make the days count. #IDGT Iowa State, Cubs, Blackhawks, Vikings, Bulls & Timberwolves"
"espn73" "RedbirdVB" NA 1342543996 "RT @MVCsports: .@RedbirdVB takes on @UEAthletics_VB at 7 pm CT.

#TheValleyOnESPN3:
https://t.co/eg1bX4XwiX

#MVCVB https://t.co/J62Duc2AEd" TRUE 0 2 "Redbird Volleyball" FALSE 24 1298 "Normal, Illinois" 210 168 FALSE "Official Twitter account of Illinois State Volleyball. Go Redbirds!"
"espn74" "sweetnlow21" NA 1243309629 "RT @Reflog_18: ESPN: \"Kevin Love not sitting with LeBron James at Indians game, does that mean he wants to leave?\"" TRUE 0 87 "Sam Candelario" FALSE 6 297 "Lorain, OH" 15123 387 FALSE "Maybe if you didn't suck so much????? idk... Time magazine's 2006 Person Of The Year."
"espn75" "IndStVB" NA 1248380370 "The #Sycamores face off with Southern Illinois in just minutes. Tune in now!

Ì†ΩÌ≥â https://t.co/kL7BT5OI6Z
Ì†ºÌæ• https://t.co/20fxkY3zwi" FALSE 0 0 "Sycamore Volleyball" FALSE 20 1288 "Terre Haute, Ind. " 129 85 FALSE "The Official Twitter of Indiana State Ì†ºÌøê. A proud member of @MVCSports. Join the conversation by using #IndStVB."
"espn76" "American_FB" NA 1241445976 "Time for kickoff!

@TulsaFootball vs @SMU_Football 

Ì†ΩÌ≥∫ ESPN2
Ì†ΩÌ≤ª https://t.co/TGIGsg7zoQ
Ì†ΩÌ≥ä https://t.co/11KVQk4RMx" FALSE 3 1 "American Football" FALSE 501 27353 "Providence, R.I." 2309 237 FALSE "The official source of information on The American Athletic Conference Football"
"espn77" "MySportsWebb" NA 1402263089 "News from ESPN: Packers' Cook finds chicken head in wing order https://t.co/XhNtK7ZDcR" FALSE 0 0 "MySportsWebb" FALSE 20 53 "" 1 20 FALSE ""
"espn78" "CongaDes" NA 1421815514 "Lmao at this fake ESPN site https://t.co/rGOKtrD0B4" FALSE 0 0 "Conga" FALSE 9 260 "Brooklyn, NY" 1398 261 FALSE "Wilmer Flores is an elite third baseman and the Islanders are good at Hockey"
"espn79" "pcsgreek" NA 1405947679 "RT @BYUCougars: BYU vs Michigan State.
TOMORROW!!

Ì†ΩÌ¥µ WEAR ROYAL
‚åö 3:30pm EDT
Ì†ΩÌ≥ª KSL 1160AM/102.7FM
Ì†ΩÌ≥∫ ABC/ESPN2 
Ì†ΩÌ≤ª ESPN3 ‚û° https://t.co/zq4NY‚Ä¶" TRUE 0 32 "Perry Siatis" FALSE 0 36 "" 78 108 FALSE ""
"espn80" "TheDavidCreel" NA 1301620442 "@Bubbyy8Lewis @espn @ItsMeAshleyWee what does that have to do with anything? And.. that's debatable..." FALSE 0 0 "David Creel" FALSE 113 2528 "" 36087 1203 FALSE "#LFC #JFT96 #YNWA #LFCFamily #DallasCowboys #Dynamo #Astros #Juventus #Golf #TeamNoDebt #StraightCash #Texas #NeverHillary"
"espn81" "BlueWhite_CATS" NA 1354871141 "@KySportsRadio @DrewFranklinKSR @MrsTylerKSR Patrick Towles playing the third ranked team in the country (Clemson) right now in ESPN." FALSE 0 0 "Justin Prather" FALSE 3 20 "Lexington, Ky" 515 175 FALSE "#BBN Kentucky Basketball --- only reason I use twitter is for sports, not followers. Father, friend, and Christian."
"espn82" "OjwithVodka" NA 1443104228 "RT @SportsCenter: Giants WR Odell Beckham Jr. was fined $24,309 for unsportsmanlike conduct Monday night against Minnesota. https://t.co/xA‚Ä¶" TRUE 0 696 "Bighomiedixon" FALSE 2 3894 "Cincinnati, OH" 5178 4899 FALSE "nothing"
"espn83" "JohnAtMacMobile" NA 1244647893 "RT @AppStore: 1. @ESPN
Sharing scores with friends is especially awesome when your team is crushing theirs. #NLWildCard https://t.co/LyZnlV‚Ä¶" TRUE 0 58 "MacMobile" FALSE 58 226 "CALIFORNIA" 3953 95 FALSE "Apple Product Specialist Serving SF Bay Area.  MacMobile comes to you for your Apple product support needs. Tweet or Call (707) 701-3525"
"espn84" "Aztekthink" NA 1397266110 "RT @espn: It was OBJ's 6th penalty for unsportsmanlike conduct, unnecessary roughness or taunting since entering the league: https://t.co/k‚Ä¶" TRUE 0 117 "Bean" FALSE 22 487 "Jacksonville, TX" 26149 300 FALSE "Fort Worth, Tx. Diamond Hill. Ì†ΩÌ∞êÌ†ΩÌ≤∏Ì†ºÌø†
Jacksonville College. One Goal At A Time. ‚ôìÌ†ΩÌ∫¨"
"espn85" "kait_harp" NA 1364426299 "RT @McMurphyESPN: Florida offered to play LSU on Nov. 19 &amp; cancel Presbyterian game, but LSU refused, source told @ESPN. LSU hosts South Al‚Ä¶" TRUE 0 819 "kaitlyn harp" FALSE 0 387 "409 || 254 " 3020 324 FALSE "living for Him ‚Ä¢ baylor kappa"
"espn86" "Steph_griggs28" NA 1365114825 "RT @BCFootball: In the locker room with ESPN before tonight's game vs Clemson 

#CLEMvsBC https://t.co/1nEcN3Nf2G" TRUE 0 29 "PUMBAA" FALSE 0 449 "Title Town" 3135 469 FALSE "XI-IV-MMXV 2Ô∏è‚É£X state champ"
"espn87" "keithmcgeeii" NA 1275971265 "RT @TheDiLLon1: \"Please\"
\"No, Joe the debate is on\"
\"Just turn to ESPN real quick. I wanna see the score\"
\"You have your own TV\"
\"It's scar‚Ä¶" TRUE 0 16629 "Seahawks(4-1)" FALSE 13 2576 "somewhere praying" 6015 1707 FALSE "#ChristLover #UTK17Hopefully"
"espn88" "MVCsports" FALSE 1234141338 "@RamblersVB at @GoShockersVB coming up at 7 pm CT.
